aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Alternative Mode,Other,0.00198677,12441
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Used Alternative Mode,No,0.877385096,12442
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Used Alternative Mode,Yes,0.122614904,12443
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Fare Product,Monthly Pass,0.438595583,12444
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Fare Product,Pay-as-you-go,0.321874543,12445
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Fare Product,7-day Pass,0.159046076,12446
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Fare Product,Student Pass (M7),0.017037306,12447
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Fare Product,Semester Pass,0.038952151,12448
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Fare Product,1-day Pass,0.018709834,12449
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Fare Product,Other,0.005784508,12450
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Reduced Fares,Full Fare,0.833538739,12451
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Mattapan Trolley,All Mattapan Trolley,Vehicles,Usable Cars,1,0.396548368,12452
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Red Line,All Red Line,Access Mode,Access to First MBTA Service,The RIDE,0.004956488,12453
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.08735774,12454
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Mattapan Trolley,All Mattapan Trolley,Income,Household Income,60% to 80% of Area Median Income,0.151035661,12455
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.091352415,12456
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Age,Under 18,0.039828125,12457
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Reduced Fares,Student (S-Card or M7),0.022252272,12458
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Reduced Fares,Senior CharlieCard,0.021913235,12459
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Reduced Fares,Youth Pass,0.013056969,12460
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Reduced Fares,Transportation Access Pass (TAP),0.017620516,12461
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Reduced Fares,Blind Access CharlieCard,0.000339449,12462
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Fares,Reduced Fares,Other Reduced or Free Fare,0.003921079,12463
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Household Income,Less than 30% of Area Median Income,0.179093144,12464
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Household Income,30% to 60% of Area Median Income,0.275004563,12465
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Household Income,60% to 80% of Area Median Income,0.200460543,12466
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Household Income,80% to 100% of Area Median Income,0.114054735,12467
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Household Income,100% to 140% of Area Median Income,0.076808016,12468
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Household Income,140% to 200% of Area Median Income,0.031285504,12469
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Household Income,200% or more of Area Median Income,0.0154367,12470
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Household Income,Prefer not to say,0.107856795,12471
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Title VI Low-Income,Yes,0.733691907,12472
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Income,Title VI Low-Income,No,0.266308093,12473
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Ability to Understand English,Always,0.920974069,12474
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Ability to Understand English,Often,0.037908664,12475
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Ability to Understand English,Sometimes,0.033277293,12476
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Ability to Understand English,Never,0.004701203,12477
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Ability to Understand English,Prefer not to say,0.003138772,12478
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Age,Under 18,0.023802675,12479
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Age,18 to 25,0.363624074,12480
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Age,26 to 34,0.338783406,12481
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Age,35 to 44,0.174962838,12482
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Age,45 to 64,0.074541441,12483
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Age,65 or older,0.024285566,12484
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Gender,Woman,0.578492987,12485
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Gender,Man,0.390761006,12486
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Gender,Non-Binary,0.02637073,12487
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Gender,Other,0.000170534,12488
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Other Demographics,Gender,Prefer not to say,0.004204743,12489
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.19756022,12490
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Mattapan Trolley,All Mattapan Trolley,Income,Household Income,80% to 100% of Area Median Income,0.037586474,12491
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Mattapan Trolley,All Mattapan Trolley,Vehicles,Usable Cars,2,0.160261901,12492
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Red Line,All Red Line,Alternative Modes,Alternative Mode,Different MBTA Service,0.251118743,12493
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Fares,Fare Product,Monthly Pass,0.413734339,12494
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Trip Purpose and Frequency,Frequency,Less than once per month,0.105689117,12495
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Age,18 to 25,0.28493024,12496
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Hispanic or Latino/Latina,No,0.793284207,12497
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.009155572,12498
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Race,American Indian or Alaska Native,0.027945766,12499
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Race,Asian,0.178840982,12500
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Race,Black or African American,0.17705159,12501
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Race,Middle Eastern or North African,0.033858002,12502
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.004738075,12503
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Race,White,0.58683217,12504
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Race,Other,0.042728825,12505
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Race,Prefer not to say,0.027304305,12506
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Title VI Minority,Yes,0.534771967,12507
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Race and Ethnicity,Title VI Minority,No,0.465228033,12508
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.055719901,12509
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Trip Purpose and Frequency,Frequency,5 days per week,0.361373387,12510
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.269133371,12511
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.11673181,12512
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Age,26 to 34,0.346782251,12513
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Age,35 to 44,0.200538233,12514
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Age,45 to 64,0.10910098,12515
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Age,65 or older,0.018820171,12516
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Gender,Woman,0.582905721,12517
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Gender,Man,0.395930299,12518
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Gender,Non-Binary,0.014889972,12519
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Gender,Other,0.000618902,12520
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Other Demographics,Gender,Prefer not to say,0.005655105,12521
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.233172397,12522
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Hispanic or Latino/Latina,No,0.753224057,12523
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.013603546,12524
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Race,American Indian or Alaska Native,0.026230273,12525
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Race,Asian,0.151732329,12526
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Race,Black or African American,0.267213725,12527
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Race,Middle Eastern or North African,0.029330809,12528
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.004471661,12529
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Race,White,0.491562273,12530
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Race,Other,0.058945532,12531
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Race,Prefer not to say,0.047812607,12532
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Title VI Minority,Yes,0.622790753,12533
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Race and Ethnicity,Title VI Minority,No,0.377209247,12534
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.074510751,12535
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Trip Purpose and Frequency,Frequency,5 days per week,0.402162083,12536
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.233522126,12537
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.101172953,12538
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.082695278,12539
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Trip Purpose and Frequency,Frequency,Less than once per month,0.105936809,12540
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Fares,Fare Product,Pay-as-you-go,0.270064391,12541
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Mattapan Trolley,All Mattapan Trolley,Income,Household Income,100% to 140% of Area Median Income,0.02531922,12542
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.491476343,12543
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Red Line,All Red Line,Alternative Modes,Alternative Mode,Drive Alone,0.256772615,12544
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Mattapan Trolley,All Mattapan Trolley,Vehicles,Usable Cars,3 or more,0.011009777,12545
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Orange Line,All Orange Line,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.559107535,12546
